REPORT_NO,STATUS_FLAG,DEPT_CD,DEPT_NM,FLAW_GBN,REPORT_DT,INPUT_DT,PLANT_CD,PROCESS_CD,ITEM_CD,ITEM_GROUP_CD,FLAW_QTY,TYPE_CD,LOSS_MH,BP_CD,PAR_ITEM_CD,OUT_HOGI,ISSUE_DT,REMARK,INIT_QA_YN,REL_DEPT_YN,REL_DEPT_CD,CLAIM_YN,PART_COST,LABOR_COST,CLAIM_AMT,FINAL_CLAIM_AMT,DECIDE_RESULT,FLAW_STATE,ACT_RESULT,REL_DEPT_DT,REL_DEPT_COMMENT,CAP_YN,CAP_ACTION,QA_COMMENT,DECIDE_YN,DECIDE_DT,SIGN_YN,SIGN_DT,FINAL_YN,FINAL_DT,INSRT_USER_ID,INSRT_DT,UPDT_USER_ID,UPDT_DT,REG_DT,BIZ_DT,USE_ITEM_SEQ
QA2602049,P20,SH11610100,품질관리팀,QO,2026-01-20 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX301,0.00,Y,0,,F31001,21185,2026-01-20 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:29:51.670000,N,,N,,222009,2026-02-09 16:40:22.587000,222009,2026-04-27 11:29:51.670000,,,
QA2602050,P20,SH11610100,품질관리팀,QO,2026-01-21 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX302,0.00,Y,0,,F41000,161,2026-01-21 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:01.163000,N,,N,,222009,2026-02-09 16:40:22.603000,222009,2026-04-27 11:30:01.163000,,,
QA2602051,P20,SH11610100,품질관리팀,QO,2026-01-16 00:00:00,2026-02-09 00:00:00,SH00,H03,,CX301,0.00,Y,0,,C0020614,1129,2026-01-16 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:05.197000,N,,N,,222009,2026-02-09 16:40:22.620000,222009,2026-04-27 11:30:05.197000,,,
QA2602052,P20,SH11610100,품질관리팀,QO,2026-01-16 00:00:00,2026-02-09 00:00:00,SH00,H03,,CX301,0.00,Y,0,,C0020614,1137,2026-01-16 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:09.707000,N,,N,,222009,2026-02-09 16:40:22.633000,222009,2026-04-27 11:30:09.707000,,,
QA2602053,P20,SH11610100,품질관리팀,QO,2026-01-16 00:00:00,2026-02-09 00:00:00,SH00,H03,,CX301,0.00,Y,0,,C0020614,1136,2026-01-16 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:14.150000,N,,N,,222009,2026-02-09 16:40:22.650000,222009,2026-04-27 11:30:14.150000,,,
QA2602054,P20,SH11610100,품질관리팀,QO,2026-01-16 00:00:00,2026-02-09 00:00:00,SH00,H03,,CX301,0.00,Y,0,,C0020614,1140,2026-01-16 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:19,N,,N,,222009,2026-02-09 16:40:22.667000,222009,2026-04-27 11:30:19,,,
QA2602055,P20,SH11610100,품질관리팀,QO,2026-01-16 00:00:00,2026-02-09 00:00:00,SH00,H03,,CX301,0.00,Y,0,,C0020614,1139,2026-01-16 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:24.573000,N,,N,,222009,2026-02-09 16:40:22.680000,222009,2026-04-27 11:30:24.573000,,,
QA2602056,P20,SH11610100,품질관리팀,QO,2026-01-16 00:00:00,2026-02-09 00:00:00,SH00,H03,,CX301,0.00,Y,0,,C0020614,1138,2026-01-16 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:28.853000,N,,N,,222009,2026-02-09 16:40:22.697000,222009,2026-04-27 11:30:28.853000,,,
QA2602057,P20,SH11610100,품질관리팀,QO,2026-01-19 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX301,0.00,Y,0,,F31001,21183,2026-01-19 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:41.010000,N,,N,,222009,2026-02-09 16:40:22.713000,222009,2026-04-27 11:30:41.010000,,,
QA2602058,P20,SH11610100,품질관리팀,QO,2026-01-19 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX301,0.00,Y,0,,F31001,21180,2026-01-19 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:48.890000,N,,N,,222009,2026-02-09 16:40:22.727000,222009,2026-04-27 11:30:48.890000,,,
QA2602059,P20,SH11610100,품질관리팀,QO,2026-01-19 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX301,0.00,Y,0,,F31001,21184,2026-01-19 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:53.363000,N,,N,,222009,2026-02-09 16:40:22.743000,222009,2026-04-27 11:30:53.363000,,,
QA2602060,P20,SH11610100,품질관리팀,QO,2026-01-20 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX301,0.00,Y,0,,F31001,21179,2026-01-20 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:30:58.550000,N,,N,,222009,2026-02-09 16:40:22.760000,222009,2026-04-27 11:30:58.550000,,,
QA2602061,P20,SH11610100,품질관리팀,QO,2026-01-21 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX302,0.00,Y,0,,F41000,162,2026-01-21 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:31:03.220000,N,,N,,222009,2026-02-09 16:40:22.773000,222009,2026-04-27 11:31:03.220000,,,
QA2602062,P20,SH11610100,품질관리팀,QO,2026-01-21 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX302,0.00,Y,0,,F41000,163,2026-01-21 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:31:14.297000,N,,N,,222009,2026-02-09 16:40:22.790000,222009,2026-04-27 11:31:14.297000,,,
QA2602063,P20,SH11610100,품질관리팀,QO,2026-01-27 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX315,0.00,Y,0,,F61001,185,2026-01-27 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:31:19.627000,N,,N,,222009,2026-02-09 16:40:22.807000,222009,2026-04-27 11:31:19.627000,,,
QA2602064,P20,SH11610100,품질관리팀,QO,2026-01-29 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX312,0.00,Y,0,,CX47100001,3,2026-01-29 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:31:24.590000,N,,N,,222009,2026-02-09 16:40:22.820000,222009,2026-04-27 11:31:24.590000,,,
QA2602065,P20,SH11610100,품질관리팀,QO,2026-01-29 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX312,0.00,Y,0,,CX47100001,4,2026-01-29 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:31:29.607000,N,,N,,222009,2026-02-09 16:40:22.837000,222009,2026-04-27 11:31:29.607000,,,
QA2602066,P20,SH11610100,품질관리팀,QO,2026-01-30 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX205,0.00,Y,0,,C0002710,4658,2026-01-30 16:29:32,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:31:33.850000,N,,N,,222009,2026-02-09 16:40:22.853000,222009,2026-04-27 11:31:33.850000,,,
QA2602067,P20,SH11610100,품질관리팀,QO,2026-01-30 00:00:00,2026-02-09 00:00:00,SH00,H03,,CX205,0.00,Y,0,,J11S20,56,2026-01-30 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:31:38.450000,N,,N,,222009,2026-02-09 16:40:22.870000,222009,2026-04-27 11:31:38.450000,,,
QA2602068,P20,SH11610100,품질관리팀,QO,2026-01-30 00:00:00,2026-02-09 00:00:00,SH00,H03,,CX315,0.00,Y,0,,F64750,124,2026-01-30 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:31:47.780000,N,,N,,222009,2026-02-09 16:40:22.883000,222009,2026-04-27 11:31:47.780000,,,
QA2602069,P20,SH11610100,품질관리팀,QO,2026-01-07 00:00:00,2026-02-09 00:00:00,SH00,H01,,CX104,0.00,Y,0,,C0028763,69,2026-01-07 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:31:52.477000,N,,N,,222009,2026-02-09 16:40:22.900000,222009,2026-04-27 11:31:52.477000,,,
QA2602070,P20,SH22101000,생산팀(특장),QC,2026-02-04 00:00:00,2026-02-09 00:00:00,SA00,A02,D8J3-3318000-01,ZZZZZ,1.00,B,0,3128180264,E1D1-0000000-00,335,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,본넷 B SIDE PANNEL COVER 매이 고리 안 걸림,본넷 밧데리 도어 내측 보강PLATE변형으로 업체(대신기업)  수정조치완료,,,N,,XXX XXX 중 XXX XXX,Y,2026-05-07 15:27:41.927000,,,N,,422001,2026-02-09 16:53:57.457000,421029,2026-05-07 15:27:41.927000,2026-02-10 08:28:54.160000,,
QA2602071,P20,SH22101000,생산팀(특장),QC,2026-02-04 00:00:00,2026-02-09 00:00:00,SA00,A02,D263348B,ZZZZZ,2.00,A,0,1408131509,D490000,85~86,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,BONNET REST M10 탭 누락,업체(서린메탈) M10 TAP 가공누락으로 익일 오전중 방문수정 조치완료,,,N,,,Y,2026-05-07 15:27:47.113000,,,N,,422001,2026-02-09 16:59:31.323000,421029,2026-05-07 15:27:47.113000,2026-02-10 08:28:54.160000,,
QA2602072,P20,SH11610100,품질관리팀,QO,2026-01-08 00:00:00,2026-02-09 00:00:00,SH00,H03,,CX319,0.00,Y,0,,CX50010001,8,2026-01-08 18:05:33,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:32:05.767000,N,,N,,222009,2026-02-09 18:05:59.210000,222009,2026-04-27 11:32:05.767000,,,
QA2602073,P20,SH22101000,생산팀(특장),QC,2026-02-04 00:00:00,2026-02-10 00:00:00,SA00,A07,JD1300ERSS-1,ZZZZZ,1.00,A,0,1248131958,J8B1-0000000-00,395,,,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,POWER UNIT 플레이트 볼트탭 헛돔 (J8B1-3202050-07),재탭작업시 피치 산마모되어 헐거워져 볼트 헐거움 자주발생하므로 현장 홀5파이 가공후 맞 볼팅 조치 완료,,,N,, M4 TAP XXX 5XXX HOLE XXX 설계개선필요. ,Y,2026-04-18 09:11:10.643000,,,N,,422001,2026-02-10 11:12:00.507000,499162,2026-04-18 09:11:10.643000,2026-02-10 18:24:04.597000,,
QA2602074,P20,SH22101000,생산팀(특장),QC,2026-02-05 00:00:00,2026-02-10 00:00:00,SA00,A07,EW07210,ZZZZZ,1.00,E,30,1308687694,WC10000000,62,,클레임,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,"하부박스 IN릴레이 전원부 배선불량, 배선 수정 후 테스트 완료상태 in  릴레이 +,- 전원이 한곳에 물려있어서 컨트롤러 오동작 발생",업체(한경전자) 내용전달후 현장조치완료. 점검 및 조치공수 패널티처리함,,,N,,,Y,2026-04-18 09:11:44.323000,,,N,,422001,2026-02-10 11:54:30.497000,499162,2026-04-18 09:11:44.323000,2026-02-10 18:24:04.597000,,
QA2602075,P20,SH22101000,생산팀(특장),QC,2026-02-05 00:00:00,2026-02-10 00:00:00,SA00,A07,ES26200,ZZZZZ,1.00,E,30,1668601996,WC10000000,64,,클레임,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,후방감지센서 인디게이터케이블 콘넥터부 배선단락 발생,업체(에이블텍) 품번 ES26200 배선불량건 커넥터 작업해서 추가 연장케이블 업체발송함.현장 확인점검 및 수정공수 패널티처리함,,,N,,,Y,2026-04-18 09:12:24.260000,,,N,,422001,2026-02-10 11:56:26.420000,499162,2026-04-18 09:12:24.260000,2026-02-10 18:24:04.597000,,
QA2602076,P20,SH22101000,생산팀(특장),QC,2026-02-05 00:00:00,2026-02-10 00:00:00,SA00,A01,M106175B,ZZZZZ,1.00,A,0,1348149488,WC10000000,72,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,"BOOM SHEAVE SPACER 1EA 가공불량.S:50.7mm, A:49.6mm",PIN 조립불가로 업체(JM) 교체품 입고완료 ,,,N,,,Y,2026-04-18 09:12:48.610000,,,N,,422001,2026-02-10 13:51:01.267000,499162,2026-04-18 09:12:48.610000,2026-02-10 18:24:04.597000,,
QA2602077,P20,SH22101000,생산팀(특장),QC,2026-02-05 00:00:00,2026-02-10 00:00:00,SA00,A02,D323430,ZZZZZ,1.00,B,0,1348149488,J8B1-0000000-00,397,,,,Y,SH24101000,N,0.00,0.00,0.00,0.00,,COMP FLANGE 상하 용접방향 틀어짐,업체(JM) 익일 누유테스트후 신품입고완료 도면상 취부치수표기 누락으로 설계팀 담당자분은 도면수정요함,,,N,,,Y,2026-04-18 09:15:02.730000,,,N,,422001,2026-02-10 13:55:25.407000,499162,2026-04-18 09:15:02.730000,2026-02-10 18:24:04.597000,,
QA2602078,P20,SH22101000,생산팀(특장),QC,2026-02-06 00:00:00,2026-02-10 00:00:00,SA00,A04,D028220,ZZZZZ,1.00,H,0,1248131958,T1D1-0000000-00,391,,사내도장 불량,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,로테이터 실린더 미세누유 발생. 도장마스킹 미제거로 로드 씰패킹부 삽입되어 오일누유됨.,도장마스킹 제거 후 미세누유 계속 발생되어 생산팀  손망실보고서 작성하여 관련부서 배포 완료  생산팀 중앙도장 내용 전달 및 주의 요청하였으며 교체품 입고완료.현장교체후 고품 업체발송 수리입고완료,,,N,,,Y,2026-04-18 09:16:09.703000,,,N,,422001,2026-02-10 14:08:12.073000,499162,2026-04-18 09:16:09.703000,2026-02-12 14:29:56.783000,,
QA2602079,P20,SH11610100,품질관리팀,QC,2026-02-10 00:00:00,2026-02-11 00:00:00,SH00,H01,L97120,CX214,1.00,D,0,6158528073,C0018763,,,,N,Y,SH11610100,N,0.00,860.00,0.00,0.00,,"- 현상: SCS887ACE 2,3단붐 동시 인출, 작동 검사 수회 반복 후 증상 사라짐 - 원인: 시퀀스 밸브 불량 추정",1. 부적합 재발 우려되어 분해 후 반출 결정 2. 재테스트 후 입고 예정,,,N,,,Y,2026-04-27 11:32:09.707000,,,N,,222009,2026-02-11 15:28:47.140000,222009,2026-04-27 11:32:09.707000,,,0
QA2602080,P20,SH11610100,품질관리팀,QC,2026-02-11 00:00:00,2026-02-11 00:00:00,SH00,H03,C0032996,CX101,1.00,B,180,1248671687,C0025493,,,,N,Y,SH11231200,Y,4480.00,860.00,159280.00,0.00,R03,"- 현상: 바디윈치 드럼, 포스트 바닥면과 간섭 - 원인: Spec : 내측각도 96도 / 외측각도 84도         Act : 내측각도 100도 / 외측각도 80도         4도 차이 발생 C0032996-03","1. 업체 반출 수정 예정 2.  클레임 진행      공임비 : 분해작업 3H       부품비: 4004262   BOLT,HEX/M16XP2.0XL55-12.9 7개 프레임 조립 볼트 / 개당 640원",,,N,,,Y,2026-04-27 11:32:15.207000,,,N,,222009,2026-02-11 15:38:56.793000,222009,2026-04-27 11:32:15.207000,,,0
QA2602081,P20,SH22101000,생산팀(특장),QC,2026-02-06 00:00:00,2026-02-12 00:00:00,SA00,A03,5201400-4112112,ZZZZZ,1.00,D,0,3148134198,WC10000000,64,,클레임,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,탱크 셕션호스와체결되는 45도 1 1/2 호스아답타 내경이 불량,신품 긴급 입고완료(현장피팅점검및 호스 교체작업 패널티 처리예정).업체방문 27대분 피팅 교체작업완료,,,N,,,Y,2026-04-18 09:16:42.147000,,,N,,422001,2026-02-12 08:36:33.477000,499162,2026-04-18 09:16:42.147000,2026-03-04 09:22:09.337000,,
QA2602083,P20,SH22101000,생산팀(특장),QC,2026-02-03 00:00:00,2026-02-12 00:00:00,SA00,A01,A062308,AT101,1.00,M,0,1248131958,A06SH00,32,,,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,에어크리너 밴드 미입고,"BOM 누락으로 추가발주 진행, 입고완료",,,N,,,Y,2026-04-18 09:17:20.760000,,,N,,422001,2026-02-12 08:57:25.343000,499162,2026-04-18 09:17:20.760000,2026-02-12 14:29:56.783000,,
QA2602084,P20,SH22101000,생산팀(특장),QC,2026-02-03 00:00:00,2026-02-12 00:00:00,SA00,A02,,,1.00,H,0,,D490000,85,,사내도장불량,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,캐빈 조종석 BKT 도장 불량,사내수정 도장 진행 완료,,,N,,,Y,2026-04-18 09:17:31.197000,,,N,,422001,2026-02-12 08:59:21.783000,499162,2026-04-18 09:17:31.197000,2026-02-23 14:18:48.980000,,
QA2602085,P20,SH22101000,생산팀(특장),QC,2026-02-03 00:00:00,2026-02-12 00:00:00,SA00,A04,M101304A,ZZZZZ,2.00,B,0,1348149488,WC10000000,66~72,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,언더리프트 실린더 링크에 서포트 삽입 불가 현상 재발생  확인 수량 2EA,반출하여 수정 완료,,,N,,XXX XXX XXX (XXX XXX),Y,2026-05-07 15:27:50.060000,,,N,,422001,2026-02-12 09:01:29.173000,421029,2026-05-07 15:27:50.060000,2026-03-04 09:22:09.337000,,
QA2602087,P20,SH22101000,생산팀(특장),QC,2026-02-04 00:00:00,2026-02-12 00:00:00,SA00,A03,M101307C,ZZZZZ,1.00,B,0,1408188166,WC10000000,64,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,아웃트리거 조작레버 BKT 조립부 프레임 하부 내폭불량 ,사내수정 조치완료,,,N,,XXX XXX BKT XXX XXX XXX,Y,2026-05-07 15:27:52.807000,,,N,,422001,2026-02-12 09:05:19.887000,421029,2026-05-07 15:27:52.807000,2026-03-04 09:22:09.337000,,
QA2602088,P20,SH22101000,생산팀(특장),QC,2026-02-05 00:00:00,2026-02-12 00:00:00,SA00,A02,,,2.00,H,0,,D490000,85~86,,,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,"연료탱크 상부커버 도장후 운반중 찍힘 발생으로 확인, 도장불량",수정도장 진행 완료,,,N,,,Y,2026-04-18 09:18:58.420000,,,N,,422001,2026-02-12 09:07:46.130000,499162,2026-04-18 09:18:58.420000,2026-02-23 14:18:48.980000,,
QA2602090,P20,SH22101000,생산팀(특장),QC,2026-02-05 00:00:00,2026-02-12 00:00:00,SA00,A03,WR05200,OE201,1.00,O,0,1248131958,WC10000000,69,,사내업체-건영테크,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,20톤 윈치 와이어 감김 불량,사내업체 수정작업 조치완료,,,N,,,Y,2026-04-18 09:20:16.373000,,,N,,422001,2026-02-12 09:12:31.377000,499162,2026-04-18 09:20:16.373000,2026-03-04 09:22:09.337000,,
QA2602091,P20,SH22101000,생산팀(특장),QC,2026-02-05 00:00:00,2026-02-12 00:00:00,SA00,A03,WR02302 ,OE201,1.00,I,0,1138188543,WC10000000,66,,,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,케비넷 외관변형으로 불량 ,업체 일반구매품 신품교체품 2/11 수요일 재입고 조치완료,,,N,,,Y,2026-04-18 09:20:32.947000,,,N,,422001,2026-02-12 09:14:53.713000,499162,2026-04-18 09:20:32.947000,2026-02-24 09:52:43.337000,,
QA2602092,P20,SH22101000,생산팀(특장),QC,2026-02-06 00:00:00,2026-02-12 00:00:00,SA00,A02,,,1.00,H,0,,J8B1-0000000-00,397,,사내도장불량,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,프레임 하부 도장불량,도장 수정 작업 진행 환료,,,N,,,Y,2026-04-18 09:20:46.067000,,,N,,422001,2026-02-12 09:16:52.353000,499162,2026-04-18 09:20:46.067000,2026-02-23 14:18:48.980000,,
QA2602094,P20,SH22101000,생산팀(특장),QC,2026-02-06 00:00:00,2026-02-12 00:00:00,SA00,A04,AW30300,ZZZZZ,1.00,B,0,1348149488,A540000,128,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,O/T 경광등커버 1EA 용접변형으로 들뜸,사내수정 조치완료,,,N,,,Y,2026-04-18 09:22:21.010000,,,N,,422001,2026-02-12 09:25:57.267000,499162,2026-04-18 09:22:21.010000,2026-02-24 09:53:53.457000,,
QA2602096,P20,SH22101000,생산팀(특장),QC,2026-02-09 00:00:00,2026-02-12 00:00:00,SA00,A03,3300050-0001120,OE901,2.00,D,0,1398113103,WC10000000,71~72,,,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,"BALL V/V 1 1/2"" 조임부 O-RING 외부 돌출됨",업체내용전달후 익일 정품 교체품입고 투입완료,,,N,,,Y,2026-04-18 09:23:13.747000,,,N,,422001,2026-02-12 09:38:51.993000,499162,2026-04-18 09:23:13.747000,2026-02-24 10:03:02.527000,,
QA2602097,P20,SH22101000,생산팀(특장),QC,2026-02-09 00:00:00,2026-02-12 00:00:00,SA00,A03,SA19600,ZZZZZ,1.00,O,0,1248131958,WC10000000,57,,,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,작동유탱크 레벨게이지 하단부 누유,원인 분석 결과 사내 조립 작업 불량으로 조치완료,,,N,,,Y,2026-04-18 09:24:35.883000,,,N,,422001,2026-02-12 09:40:30.603000,499162,2026-04-18 09:24:35.883000,2026-03-04 09:22:09.337000,,
QA2602098,P20,SH22101000,생산팀(특장),QC,2026-02-09 00:00:00,2026-02-12 00:00:00,SA00,A03,M101301D-LA1,ZZZZZ,4.00,B,0,1248131958,WC10000000,66~69,,,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,프레임 후방 언더리프트 커버 바닥홀 가공불량-S 275mm A265mm ,사내 가공라인 커버 홀수정 완료,,,N,,,Y,2026-04-18 09:27:21.837000,,,N,,422001,2026-02-12 09:42:06.377000,499162,2026-04-18 09:27:21.837000,2026-02-24 10:07:22.287000,,
QA2602100,P20,SH22101000,생산팀(특장),QC,2026-02-10 00:00:00,2026-02-12 00:00:00,SA00,A02,DR65900,ZZZZZ,1.00,D,0,8018700331,D490000,85,,,,Y,SH11610100,N,0.00,0.00,0.00,0.00,,캐빈 내부 10연 밸브 누유,업체(율리코리아) 10연V/V 품번DR65900 릴리프 누유건 내용전달했으며 2/12일 방문 SPOOL 교체후 누유확인 이상무,,,N,,,Y,2026-04-18 09:29:20.550000,,,N,,422001,2026-02-12 09:45:37.020000,499162,2026-04-18 09:29:20.550000,2026-02-12 14:30:15.530000,,
QA2602101,P20,SH22101000,생산팀(특장),QC,2026-02-10 00:00:00,2026-02-12 00:00:00,SA00,A02,DR21900,ZZZZZ,1.00,P,0,1248131958,J8B1-0000000-00,395,,,,Y,SH24101000,N,0.00,0.00,0.00,0.00,,리시버탱크 피팅조립부에 계속적으로 도장이 되어 입고.피팅조립시 페인트 벗겨지면서 이물질 발생 및 누유 우려됨. 사용하지 않는 체크밸브 삭제후 고무마개 막아서 입고요청,유압드릴 전기종 리시버탱크 업체에 탱크 내부 도장 개선 요청하였고 체크 밸브 삭제 유무는 연구소 검토 요청-구매팀,,,N,,,Y,2026-04-18 09:32:05.667000,,,N,,422001,2026-02-12 09:48:28.097000,499162,2026-04-18 09:32:05.667000,2026-02-13 08:36:40.123000,,
QA2602102,P20,SH22101000,생산팀(특장),QC,2026-02-10 00:00:00,2026-02-12 00:00:00,SA00,A02,D133700B,ZZZZZ,2.00,O,0,3128180264,J8B1-0000000-00,395~396,,,,Y,SH11231200,N,0.00,0.00,0.00,0.00,,집진기 상부 휀박스 볼트 조임불량. 내부까지 확인점검,업체방문 입고분 볼트미조임 확인후 조임조치완료,,,N,,,Y,2026-04-18 09:32:52.080000,,,N,,422001,2026-02-12 09:50:18.387000,499162,2026-04-18 09:32:52.080000,2026-02-12 14:29:56.783000,,
QA2602103,P20,SH22101000,생산팀(특장),QC,2026-02-10 00:00:00,2026-02-12 00:00:00,SA00,A02,J8BV-3500000-08,DC201,4.00,Q,0,1248131958,J8B1-0000000-00,395~398,,,,Y,SH24101000,N,0.00,0.00,0.00,0.00,,"연료탱크 구형입고됨.연료레벨게이지 뒤쪽에 붙어있음, 커버와 확인창 맞지않음",설계불량으로 이전버젼 PLM 도면 배포되어 FUEL TANK 업체반출 수정.-연구소 - 설계변경 진행완료 2/11일 4대분 반출 수정입고완료,,,N,,,Y,2026-04-18 09:35:49.530000,,,N,,422001,2026-02-12 09:52:17.643000,499162,2026-04-18 09:35:49.530000,2026-02-13 08:36:40.123000,,
QA2602104,P20,SH22101000,생산팀(특장),QC,2026-02-10 00:00:00,2026-02-12 00:00:00,SA00,A01,P022101,ZZZZZ,1.00,B,0,1248131958,P020000,1,,개발 장비 건,,Y,SH22101000,N,0.00,0.00,0.00,0.00,,프레임 양측면 너트 미용접으로 본네트 커버 조립불가-총8EA,사내제관 용접누락으로 1라인 M8 팜너트 수정작업 진행완료 ,,,N,,,Y,2026-04-18 09:38:53.333000,,,N,,422001,2026-02-12 10:04:27.220000,499162,2026-04-18 09:38:53.333000,2026-02-12 14:29:56.783000,,
QA2602105,P20,SH11610100,품질관리팀,QO,2026-02-09 00:00:00,2026-02-12 00:00:00,SH00,H03,,CX319,0.00,Y,0,,CX50010001,12,2026-02-06 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:32:26.210000,N,,N,,222009,2026-02-12 11:28:43.097000,222009,2026-04-27 11:32:26.210000,,,
QA2602106,P20,SH11610100,품질관리팀,QO,2026-02-09 00:00:00,2026-02-12 00:00:00,SH00,H03,,CX319,0.00,Y,0,,CX50010001,13,2026-02-06 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:32:30.677000,N,,N,,222009,2026-02-12 11:28:43.110000,222009,2026-04-27 11:32:30.677000,,,
QA2602107,P20,SH11610100,품질관리팀,QO,2026-02-09 00:00:00,2026-02-12 00:00:00,SH00,H03,,CX319,0.00,Y,0,,CX50010001,14,2026-02-06 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:32:36.317000,N,,N,,222009,2026-02-12 11:28:43.127000,222009,2026-04-27 11:32:36.317000,,,
QA2602108,P20,SH11610100,품질관리팀,QO,2026-02-09 00:00:00,2026-02-12 00:00:00,SH00,H01,,CX101,0.00,Y,0,,C0032999,46,2026-02-09 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:32:44.627000,N,,N,,213068,2026-02-12 13:29:09.807000,222009,2026-04-27 11:32:44.627000,,,
QA2602109,P20,SH11610100,품질관리팀,QO,2026-02-09 00:00:00,2026-02-12 00:00:00,SH00,H03,,CX312,0.00,Y,0,,CX47100001,3,2026-02-09 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:33:55.527000,N,,N,,213068,2026-02-12 13:29:09.823000,222009,2026-04-27 11:33:55.527000,,,
QA2602110,P20,SH11610100,품질관리팀,QO,2026-02-09 00:00:00,2026-02-12 00:00:00,SH00,H03,,CX312,0.00,Y,0,,CX47100001,4,2026-02-09 00:00:00,,N,N,,N,0.00,0.00,0.00,0.00,,,,,,N,,,Y,2026-04-27 11:34:00.097000,N,,N,,213068,2026-02-12 13:29:09.840000,222009,2026-04-27 11:34:00.097000,,,
